Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100801;"Utgått: §4.2)Slagg (fra 1. og 2. smelting)";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100802;"Utgått: §4.2)Dross og skimmings (fra 1. og 2. smelting)";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100803;"Utgått: §4.2)Støv fra filtrering av røykgass";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100804;"Partikler og støv";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100805;"Utgått: §4.2)Fast avfall fra rensing av røykgass";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100806;"Utgått: §4.2)Slam fra rensing av røykgass";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100807;"Utgått: §4.2)Brukte fôringer og ildfaste materialer";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100808;"Saltslagg fra primær- og sekundærproduksjon";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100809;"Annet slagg";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100810;"Dross og avrakingsslagg som er brannfarlig eller avgir farlige mengder brannfarlig gass ved kontakt med vann";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100811;"Annet dross og avrakingsslagg enn det nevnt i 10 08 10";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100812;"Tjæreholdig avfall fra produksjon av anoder";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100813;"Annet karbonholdig avfall fra produksjon av anoder enn det nevnt i 10 08 12";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100814;"Anodeavfall";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100815;"Støv fra filtrering av røykgass som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100816;"Annet støv fra filtrering av røykgass enn det nevnt i 10 08 15";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100817;"Slam og filterkaker fra behandling av avgasser som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100818;"Annet slam og filterkaker fra behandling av avgasser enn det nevnt i 10 08 17";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100819;"Oljeholdig avfall fra behandling av kjølevann";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100820;"Annet avfall fra behandling av kjølevann enn det nevnt i 10 08 19";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100899;"Avfall som ikke er spesifisert andre steder ";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1009;"Avfall fra ferrometallstøping";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100901;"Utgått: §4.2)Støpekjerner og støpeformer som inneholder organiske bindemidler som ikke er brukt til støping";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100902;"Utgått: §4.2)Støpekjerner og støpeformer som inneholder organiske bindemidler som er brukt til støping";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100903;"Støpeovnsslagg";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100904;"Utgått: §4.2)Støpeovnsstøv";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100905;"Støpekjerner og støpeformer som ikke er brukt til støping og som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100906;"Andre støpekjerner og støpeformer som ikke er brukt til støping enn dem nevnt i 10 09 05";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100907;"Støpekjerner og støpeformer som er brukt til støping og som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100908;"Andre støpekjerner og støpeformer som er brukt til støping enn dem nevnt i 10 09 07";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100909;"Støv fra filtrering av røykgass som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100910;"Annet støv fra filtrering av røykgass enn det nevnt i 10 09 09";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100911;"Andre partikler som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100912;"Andre partikler enn dem nevnt i 10 09 11";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100913;"Bindemiddelavfall som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100914;"Annet bindemiddelavfall enn det nevnt i 10 09 13";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100915;"Avfall av sprekkindikatorvæske som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100916;"Annet avfall av sprekkindikatorvæske enn det nevnt i 10 09 15";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;100999;"Avfall som ikke er spesifisert andre steder ";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1010;"Avfall fra støping av ikke-jernholdige metaller";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101001;"Utgått: §4.2)Støpekjerner og støpeformer som inneholder organiske bindemidler som ikke er brukt til støping";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101002;"Utgått: §4.2)Støpekjerner og støpeformer som inneholder organiske bindemidler som er brukt til støping";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101003;"Støpeovnsslagg";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101004;"Utgått: §4.2)Støpeovnsstøv";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101005;"Støpekjerner og støpeformer som ikke er brukt til støping og som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101006;"Andre støpekjerner og støpeformer som ikke er brukt til støping enn dem nevnt i 10 10 05";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101007;"Støpekjerner og støpeformer som er brukt til støping og som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101008;"Andre støpekjerner og støpeformer som er brukt til støping enn dem nevnt i 10 10 07";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101009;"Støv fra filtrering av røykgass som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101010;"Annet støv fra filtrering av røykgass enn det nevnt i 10 10 09";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101011;"Andre partikler som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101012;"Andre partikler enn dem nevnt i 10 10 11";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101013;"Bindemiddelavfall som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101014;"Annet bindemiddelavfall enn det nevnt i 10 10 13";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101015;"Avfall av sprekkindikatorvæske som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101016;"Annet avfall av sprekkindikatorvæske enn det nevnt i 10 10 15";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101099;"Avfall som ikke er spesifisert andre steder ";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1011;"Avfall fra produksjon av glass og glassprodukter";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101101;"Utgått: §4.2)Avfall fra tilberedning før varmebehandling";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101102;"Utgått: §4.2)Glassavfall";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101103;"Glassfiberavfall";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101104;"Utgått: §4.2)Flygeaske";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101105;"Partikler og støv";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101106;"Utgått: §4.2)Fast avfall fra rensing av røykgass";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101107;"Utgått: §4.2)Slam fra rensing av røykgass";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101108;"Utgått: §4.2)Brukte fôringer og ildfaste materialer";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101109;"Avfall av råstoffblanding før varmebehandling som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101110;"Annet avfall av råstoffblanding før varmebehandling enn det nevnt i 10 11 09";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101111;"Glassavfall i små partikler og glasspulver som inneholder tungmetaller (for eksempel fra katodestrålerør)";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101112;"Annet glassavfall enn det nevnt i 10 11 11";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101113;"Slam fra polering og sliping av glass som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101114;"Annet slam fra polering og sliping av glass enn det nevnt i 10 11 13";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101115;"Fast avfall fra behandling av røykgass som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101116;"Annet fast avfall fra behandling av røykgass enn det nevnt i 10 11 15";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101117;"Slam og filterkaker fra behandling av røykgass som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101118;"Annet slam og filterkaker fra behandling av røykgass enn det nevnt i 10 11 17";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101119;"Fast avfall fra behandling av avløpsvann på produksjonsstedet som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101120;"Annet fast avfall fra behandling av avløpsvann på produksjonsstedet enn det nevnt i 10 11 19";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101199;"Avfall som ikke er spesifisert andre steder ";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1012;"Avfall fra produksjon av keramikk, murstein, takstein og byggevarer";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101201;"Avfall av råstoffblanding før varmebehandling";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101202;"Utgått: §4.2)Flygeaske";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101203;"Partikler og støv";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101204;"Utgått: §4.2)Fast avfall fra rensing av røykgass";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101205;"Slam og filterkaker fra behandling av avgasser";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101206;"Kasserte former";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101207;"Utgått: §4.2)Brukte fôringer og ildfaste materialer";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101208;"Avfall av keramikk, murstein, takstein og byggevarer (etter varmebehandling)";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101209;"Fast avfall fra behandling av avgasser som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101210;"Annet fast avfall fra behandling av avgasser enn det nevnt i 10 12 09";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101211;"Glaseringsavfall som inneholder tungmetaller";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101212;"Annet glaseringsavfall enn det nevnt i 10 12 11";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101213;"Slam fra behandling av avløpsvann på produksjonsstedet";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101299;"Avfall som ikke er spesifisert andre steder ";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1013;"Avfall fra produksjon av sement, kalk og gips og gjenstander og produkter fremstilt av disse materialene";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101301;"Avfall av råstoffblanding før varmebehandling";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101302;"Utgått: §4.2)Avfall fra produksjon av asbestsement";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101303;"Utgått: §4.2)Avfall fra produksjon av sementbaserte blandingsmaterialer";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101304;"Avfall fra kalsinering og lesking av kalk";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101305;"Utgått: §4.2)Fast avfall fra rensing av røykgass";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101306;"Partikler og støv (unntatt 10 13 12 og 10 13 13)";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101307;"Slam og filterkaker fra behandling av avgasser";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101308;"Utgått: §4.2)Brukte fôringer og ildfaste materialer";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101309;"Asbestholdig avfall fra fremstilling av asbestsement";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101310;"Annet avfall fra fremstilling av asbestsement enn det nevnt i 10 13 09";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101311;"Annet avfall av sementtbaserte komposittmaterialer enn det nevnt i 10 13 09 og 10 13 10";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101312;"Fast avfall fra behandling av avgasser som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101313;"Annet fast avfall fra behandling av avgasser enn det nevnt i 10 13 12";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101314;"Betongavfall og betongslam";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101399;"Avfall som ikke er spesifisert andre steder ";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1014;"Avfall fra krematorier";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;101401;"Kvikksølvholdig avfall fra rensing av avgasser";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
1;11;"Avfall fra kjemisk overflatebehandling og belegging av metaller og andre materialer, og fra hydrometallurgi med ikke-jernholdige metaller";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1101;"Avfall fra kjemisk overflatebehandling og belegging av metaller og andre materialer (f.eks. galvaniseringsprosesser, forsinkingsprosesser, beising, etsing, fosfatering, alkalisk avfetting og anodisering)";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110101;"Utgått: Cyanidisk (alkalisk) avfall som inneholder andre tungmetaller enn krom";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110102;"Utgått: Cyanidisk (alkalisk) avfall uten tungmetaller";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110103;"Utgått: Ikke-cyanidisk avfall som inneholder krom";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110104;"Utgått: §4.2)Ikke-cyanidisk avfall uten krom";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110105;"Sur beis";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110106;"Syrer som ikke er spesifisert andre steder";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110107;"Basisk beis";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110108;"Fosfateringsslam";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110109;"Slam og filterkaker som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110110;"Annet slam og filterkaker enn det nevnt i 11 01 09";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110111;"Skyllevann som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110112;"Annet skyllevann enn det nevnt i 11 01 11";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110113;"Avfettingsavfall som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110114;"Annet avfettingsavfall enn det nevnt i 11 01 13";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110115;"Eluat og slam fra membransystemer eller ionebyttingssystemer som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110116;"Mettede eller brukte ionebytterharpikser";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110198;"Annet avfall som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110199;"Avfall som ikke er spesifisert andre steder";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1102;"Avfall fra hydrometallurgiske prosesser med ikke-jernholdige metaller";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110201;"Utgått: Slam fra kobberhydrometallurgi";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110202;"Slam fra sinkhydrometallurgi (herunder jarositt og goethitt)";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110203;"Avfall fra produksjon av anoder for vandige elektrolyseprosesser";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110204;"Utgått: Annet ikke spesifisert slam (som inneholder tungmetaller)";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110205;"Avfall fra kopperbaserte hydrometallurgiske prosesser som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110206;"Annet avfall fra kopperbaserte hydrometallurgiske prosesser enn det nevnt i 11 02 05";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110207;"Annet avfall som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110299;"Avfall som ikke er spesifisert andre steder";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1103;"Slam og fast avfall fra herdeprosesser";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110301;"Cyanidholdig avfall";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110302;"Annet avfall";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1104;"UTGÅTT: ANNET UORGANISK AVFALL SOM INNEHOLDER METALLER IKKE SPESIFISERT ANDRE STEDER";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110401;"Utgått: §4.2)Annet uorganisk avfall som inneholder metaller ikke spesifisert andre steder";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1105;"Avfall fra varmforsinkingsprosesser";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110501;"Hardsink";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110502;"Sinkaske";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110503;"Fast avfall fra behandling av avgasser";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110504;"Brukt flussmiddel";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;110599;"Avfall som ikke er spesifisert andre steder";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
1;12;"Avfall fra forming og fysisk og mekanisk overflatebehandling av metaller og plast";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1201;"Avfall fra forming og fysisk og mekanisk overflatebehandling av metaller og plast";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120101;"Filspon og dreiespon av ferrometaller";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120102;"Støv og partikler av ferrometaller";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120103;"Filspon og dreiespon av ikke-jernholdige metaller";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120104;"Støv og partikler av ikke-jernholdige metaller";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120105;"Plastspon";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120106;"Mineralbaserte bearbeidingsoljer som inneholder halogener (unntatt emulsjoner og løsninger)";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120107;"Mineralbaserte bearbeidingsoljer uten halogener (unntatt emulsjoner og løsninger)";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120108;"Bearbeidingsemulsjoner og -løsninger som inneholder halogener";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120109;"Bearbeidingsemulsjoner og -løsninger uten halogener";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120110;"Syntetiske bearbeidingsoljer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120111;"Utgått: Bearbeidingsslam";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120112;"Voks- og fettavfall";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120113;"Sveiseavfall";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120114;"Bearbeidingsslam som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120115;"Annet bearbeidingsslam enn det nevnt i 12 01 14";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120116;"Avfall fra sandblåsing som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120117;"Annet avfall fra sandblåsing enn det nevnt i 12 01 16";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120118;"Oljeholdig metallslam (fra sliping og finsliping)";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120119;"Biologisk lett nedbrytbar bearbeidingsolje";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120120;"Brukte slipegjenstander og slipematerialer som inneholder farlige stoffer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120121;"Andre brukte slipegjenstander og slipematerialer enn dem nevnt i 12 01 20";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120199;"Avfall som ikke er spesifisert andre steder ";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1202;"UTGÅTT: AVFALL FRA MEKANISK OVERFLATEBEHANDLING (RENBLÅSING, SLIPING, FINSLIPING, POLERING)";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120201;"Utgått: Brukt blåsesand (fra blåsing av materiale belagt med kadmium-, bly-, arsen- kobber-, kvikksølv- eller tinnforbindelser )";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120202;"Utgått: §4.2)Slam fra sliping og finsliping";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120203;"Utgått: §4.2)Slam fra polering";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120299;"Utgått: §4.2)Annet ikke spesifisert avfall";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1203;"Avfall fra avfettingsprosesser med vann og damp (unntatt 11)";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120301;"Vandige rengjøringsvæsker";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;120302;"Avfall fra dampavfetting";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
1;13;"Avfall av oljer og flytende brensel (unntatt matoljer og 05, 12 og 19)";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1301;"Avfall av hydrauliske oljer";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;130101;"Hydrauliske oljer som inneholder PCB";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;130102;"Utgått: Andre klorerte hydrauliske oljer (unntatt emulsjoner)";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;130103;"Utgått: Ikke-klorerte hydrauliske oljer (unntatt emulsjoner)";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;130104;"Klorerte emulsjoner";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;130105;"Ikke-klorerte emulsjoner";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;130106;"Utgått: Mineralske hydrauliske oljer";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;130107;"Utgått: Andre hydrauliske oljer";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;130108;"Utgått: Bremsevæsker";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;130109;"Mineralbaserte klorerte hydrauliske oljer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;130110;"Mineralbaserte ikke-klorerte hydrauliske oljer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;130111;"Syntetiske hydrauliske oljer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;130112;"Biologisk lett nedbrytbare hydrauliske oljer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;130113;"Andre hydrauliske oljer";Ja;Ja
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
2;1302;"Avfall av motoroljer, giroljer og smøreoljer";Ja;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
3;130201;"Utgått: Klorerte motoroljer, giroljer og smøreoljer";Nei;Nei
Nivå;Kode;Beskrivelse;Registrerbar;Farlig
